state_id,state,avg_rating,movie
11,IA,4,431
11,IA,4,433
11,IA,3,436
11,IA,3,441
11,IA,5,443
11,IA,4,444
11,IA,3,447
11,IA,4,449
11,IA,2,450
11,IA,4,451
11,IA,3,452
11,IA,3,453
11,IA,4,455
11,IA,3,461
11,IA,5,465
11,IA,5,469
11,IA,2,470
11,IA,2,471
11,IA,3,472
11,IA,2,473
11,IA,4,474
11,IA,4,475
11,IA,4,477
11,IA,5,483
11,IA,4,484
11,IA,3,485
11,IA,4,496
11,IA,4,498
11,IA,4,501
11,IA,4,506
11,IA,4,508
11,IA,3,510
11,IA,5,513
11,IA,4,515
11,IA,5,518
11,IA,5,527
11,IA,5,531
11,IA,5,532
11,IA,5,534
11,IA,4,537
11,IA,5,538
11,IA,3,541
11,IA,3,542
11,IA,3,544
11,IA,1,545
11,IA,4,546
11,IA,3,549
11,IA,4,550
11,IA,3,551
11,IA,4,552
11,IA,4,554
11,IA,3,555
11,IA,4,559
11,IA,3,561
11,IA,4,562
11,IA,2,563
11,IA,4,564
11,IA,3,565
11,IA,4,566
11,IA,2,567
11,IA,4,568
11,IA,3,569
11,IA,3,572
11,IA,2,574
11,IA,3,576
11,IA,4,578
11,IA,2,579
11,IA,3,582
11,IA,4,588
11,IA,4,589
11,IA,4,596
11,IA,4,597
11,IA,3,614
11,IA,2,616
11,IA,4,619
11,IA,3,622
11,IA,5,625
11,IA,5,627
11,IA,3,628
11,IA,3,631
11,IA,3,636
11,IA,4,638
11,IA,5,640
11,IA,5,642
11,IA,4,651
11,IA,4,655
11,IA,4,658
11,IA,3,663
11,IA,3,665
11,IA,2,668
11,IA,3,669
11,IA,5,672
11,IA,2,674
11,IA,3,678
11,IA,2,679
11,IA,3,681
11,IA,4,682
11,IA,4,684
11,IA,2,685
11,IA,2,689
11,IA,5,692
11,IA,2,708
11,IA,3,709
11,IA,4,710
11,IA,2,713
11,IA,2,715
11,IA,3,717
11,IA,3,721
11,IA,5,723
11,IA,4,725
11,IA,5,727
11,IA,3,728
11,IA,4,729
11,IA,3,731
11,IA,4,732
11,IA,5,739
11,IA,4,742
11,IA,2,743
11,IA,5,746
11,IA,3,747
11,IA,4,748
11,IA,5,751
11,IA,5,752
11,IA,4,756
11,IA,2,758
11,IA,3,761
11,IA,3,762
11,IA,5,763
11,IA,3,764
11,IA,4,765
11,IA,1,767
11,IA,2,769
11,IA,3,771
11,IA,4,772
11,IA,4,774
11,IA,4,778
11,IA,3,779
11,IA,4,780
11,IA,3,781
11,IA,3,783
11,IA,4,792
11,IA,5,794
11,IA,4,796
11,IA,3,797
11,IA,1,798
11,IA,3,800
11,IA,5,802
11,IA,3,804
11,IA,3,806
11,IA,5,808
11,IA,3,809
11,IA,3,810
11,IA,4,815
11,IA,5,816
11,IA,2,818
11,IA,3,819
11,IA,5,820
11,IA,2,823
11,IA,3,824
11,IA,4,825
11,IA,3,827
11,IA,2,831
11,IA,4,833
11,IA,1,849
11,IA,2,855
11,IA,2,864
11,IA,2,871
11,IA,4,876
11,IA,4,881
11,IA,3,888
11,IA,4,890
11,IA,3,892
11,IA,4,894
11,IA,4,895
11,IA,1,901
11,IA,3,923
11,IA,4,928
11,IA,4,929
11,IA,3,930
11,IA,2,931
11,IA,3,932
11,IA,4,934
11,IA,4,939
11,IA,3,940
11,IA,3,943
11,IA,4,944
11,IA,4,946
11,IA,3,949
11,IA,4,959
11,IA,4,963
11,IA,4,974
11,IA,5,975
11,IA,3,979
11,IA,1,982
11,IA,4,993
11,IA,3,999
11,IA,4,1000
11,IA,3,1011
11,IA,4,1013
11,IA,4,1014
11,IA,4,1016
11,IA,3,1017
11,IA,3,1018
11,IA,4,1019
11,IA,4,1023
11,IA,4,1028
11,IA,2,1034
11,IA,3,1036
11,IA,4,1039
11,IA,2,1040
11,IA,3,1041
11,IA,3,1044
11,IA,4,1046
11,IA,5,1047
11,IA,3,1049
11,IA,2,1057
11,IA,5,1058
11,IA,3,1079
11,IA,4,1086
11,IA,2,1088
11,IA,2,1089
11,IA,3,1090
11,IA,3,1091
11,IA,3,1095
11,IA,3,1119
11,IA,4,1135
11,IA,4,1136
11,IA,3,1139
11,IA,4,1142
11,IA,3,1151
11,IA,4,1157
11,IA,3,1182
11,IA,4,1183
11,IA,2,1207
11,IA,4,1208
11,IA,3,1209
11,IA,2,1210
11,IA,2,1215
11,IA,4,1217
11,IA,5,1220
11,IA,3,1228
11,IA,2,1230
11,IA,4,1231
11,IA,2,1232
11,IA,4,1244
11,IA,3,1245
11,IA,3,1246
11,IA,3,1247
11,IA,3,1248
11,IA,4,1267
11,IA,2,1273
11,IA,2,1274
11,IA,5,1275
11,IA,4,1276
11,IA,4,1277
11,IA,5,1278
11,IA,4,1279
11,IA,4,1280
11,IA,1,1288
11,IA,3,1411
11,IA,2,1416
11,IA,3,1446
11,IA,2,1539
11,IA,3,1550
12,ID,1,1
12,ID,4,7
12,ID,5,9
12,ID,4,14
12,ID,5,31
12,ID,5,50
12,ID,3,56
12,ID,5,58
12,ID,3,69
12,ID,3,77
12,ID,5,79
12,ID,4,82
12,ID,5,83
12,ID,5,89
12,ID,4,93
12,ID,3,96
12,ID,4,98
12,ID,4,100
12,ID,4,109
12,ID,3,111
12,ID,5,116
12,ID,3,117
12,ID,4,135
12,ID,3,153
12,ID,4,156
12,ID,2,157
12,ID,4,168
12,ID,4,171
12,ID,5,172
12,ID,5,173
12,ID,5,174
12,ID,5,175
12,ID,5,176
12,ID,4,178
12,ID,5,179
12,ID,3,180
12,ID,5,181
12,ID,3,182
12,ID,5,183
12,ID,4,185
12,ID,3,186
12,ID,3,191
12,ID,4,193
12,ID,5,194
12,ID,4,195
12,ID,4,197
12,ID,3,200
12,ID,5,202
12,ID,4,203
12,ID,4,204
12,ID,4,210
12,ID,4,213
12,ID,4,221
12,ID,3,224
12,ID,3,238
12,ID,5,239
12,ID,5,242
12,ID,1,243
12,ID,3,250
12,ID,4,258
12,ID,1,259
12,ID,5,268
12,ID,5,269
12,ID,4,276
12,ID,4,285
12,ID,5,286
12,ID,2,294
12,ID,4,298
12,ID,3,310
12,ID,4,313
12,ID,3,318
12,ID,2,322
12,ID,3,323
12,ID,1,324
12,ID,4,357
12,ID,2,358
12,ID,2,393
12,ID,4,402
12,ID,2,405
12,ID,5,408
12,ID,4,410
12,ID,2,422
12,ID,1,423
12,ID,4,427
12,ID,4,473
12,ID,5,474
12,ID,5,475
12,ID,4,479
12,ID,4,482
12,ID,4,483
12,ID,3,484
12,ID,3,485
12,ID,4,496
12,ID,4,505
12,ID,3,507
12,ID,4,508
12,ID,3,520
12,ID,5,522
12,ID,4,523
12,ID,4,526
12,ID,3,527
12,ID,1,539
12,ID,3,541
12,ID,2,588
12,ID,3,615
12,ID,2,640
12,ID,4,646
12,ID,3,654
12,ID,3,655
12,ID,5,657
12,ID,4,659
12,ID,2,678
12,ID,2,679
12,ID,1,687
12,ID,3,748
12,ID,4,751
12,ID,3,813
12,ID,3,845
12,ID,3,855
12,ID,1,892
12,ID,1,948
12,ID,1,988
12,ID,1,989
12,ID,5,1104
12,ID,3,1254
12,ID,3,1326
12,ID,1,1354
12,ID,1,1618
13,IL,4,1
13,IL,3,2
13,IL,3,3
13,IL,4,4
13,IL,3,5
13,IL,5,6
13,IL,4,7
13,IL,4,8
13,IL,4,9
13,IL,5,10
13,IL,4,11
13,IL,5,12
13,IL,4,13
13,IL,4,14
13,IL,4,15
13,IL,3,16
13,IL,3,17
13,IL,3,18
13,IL,3,19
13,IL,5,20
13,IL,3,21
13,IL,4,22
13,IL,5,23
13,IL,4,24
13,IL,4,25
13,IL,5,26
13,IL,3,27
13,IL,4,28
13,IL,2,29
13,IL,4,30
13,IL,3,31
13,IL,5,32
13,IL,5,33
13,IL,3,38
13,IL,4,39
13,IL,3,40
13,IL,3,41
13,IL,4,42
13,IL,5,43
13,IL,4,44
13,IL,3,45
13,IL,3,47
13,IL,4,48
13,IL,5,49
13,IL,5,50
13,IL,3,51
13,IL,4,52
13,IL,2,53
13,IL,3,54
13,IL,3,55
13,IL,4,56
13,IL,4,58
13,IL,3,59
13,IL,3,60
13,IL,3,61
13,IL,4,62
13,IL,3,63
13,IL,5,64
13,IL,4,65
13,IL,4,66
13,IL,2,67
13,IL,4,68
13,IL,4,69
13,IL,3,70
13,IL,4,71
13,IL,2,72
13,IL,4,73
13,IL,4,76
13,IL,3,77
13,IL,3,78
13,IL,4,79
13,IL,3,80
13,IL,4,81
13,IL,4,82
13,IL,4,83
13,IL,4,86
13,IL,4,87
13,IL,4,88
13,IL,4,89
13,IL,3,90
13,IL,3,91
13,IL,2,92
13,IL,4,93
13,IL,3,94
13,IL,4,95
13,IL,4,96
13,IL,4,97
13,IL,4,98
13,IL,4,99
13,IL,4,100
13,IL,2,101
13,IL,4,102
13,IL,3,105
13,IL,5,106
13,IL,4,108
13,IL,4,109
13,IL,3,111
13,IL,4,114
13,IL,4,116
13,IL,4,117
13,IL,3,118
13,IL,3,120
13,IL,4,121
13,IL,3,122
13,IL,4,123
13,IL,4,124
13,IL,4,125
13,IL,4,126
13,IL,4,127
13,IL,5,128
13,IL,4,129
13,IL,4,131
13,IL,4,132
13,IL,4,133
13,IL,4,134
13,IL,4,135
13,IL,4,136
13,IL,4,137
13,IL,2,138
13,IL,4,140
13,IL,3,142
13,IL,4,143
13,IL,4,144
13,IL,2,145
13,IL,4,147
13,IL,4,148
13,IL,4,150
13,IL,4,151
13,IL,3,152
13,IL,4,153
13,IL,4,154
13,IL,2,155
13,IL,4,156
13,IL,3,157
13,IL,2,158
13,IL,4,159
13,IL,2,160
13,IL,4,161
13,IL,3,162
13,IL,3,163
13,IL,3,164
13,IL,5,165
13,IL,4,166
13,IL,3,167
13,IL,4,168
13,IL,4,169
13,IL,4,170
13,IL,5,172
13,IL,4,173
13,IL,5,174
13,IL,4,175
13,IL,4,176
13,IL,4,177
13,IL,5,178
13,IL,4,179
13,IL,4,180
13,IL,4,181
13,IL,4,182
13,IL,4,183
13,IL,4,184
13,IL,5,185
13,IL,4,186
13,IL,3,187
13,IL,4,188
13,IL,4,189
13,IL,4,191
13,IL,3,192
13,IL,4,193
13,IL,4,194
13,IL,4,195
13,IL,4,196
13,IL,4,197
13,IL,4,198
13,IL,4,199
13,IL,4,200
13,IL,4,201
13,IL,4,202
13,IL,4,203
13,IL,4,204
13,IL,5,205
13,IL,5,207
13,IL,5,208
13,IL,3,209
13,IL,4,210
13,IL,4,211
13,IL,4,213
13,IL,1,214
13,IL,4,215
13,IL,4,216
13,IL,3,217
13,IL,4,218
13,IL,4,219
13,IL,4,221
13,IL,3,222
13,IL,5,223
13,IL,5,224
13,IL,3,225
13,IL,4,226
13,IL,3,227
13,IL,3,228
13,IL,3,229
13,IL,4,230
13,IL,2,231
13,IL,4,232
13,IL,3,233
13,IL,4,234
13,IL,2,235
13,IL,4,236
13,IL,4,237
13,IL,4,238
13,IL,3,239
13,IL,4,240
13,IL,4,241
13,IL,4,242
13,IL,4,243
13,IL,5,244
13,IL,3,245
13,IL,4,246
13,IL,4,248
13,IL,3,249
13,IL,4,250
13,IL,3,252
13,IL,4,253
13,IL,2,254
13,IL,3,255
13,IL,4,257
13,IL,4,258
13,IL,2,259
13,IL,5,260
13,IL,2,261
13,IL,3,262
13,IL,3,264
13,IL,4,265
13,IL,4,268
13,IL,4,269
13,IL,4,270
13,IL,4,271
13,IL,4,272
13,IL,3,273
13,IL,4,274
13,IL,4,275
13,IL,3,276
13,IL,1,277
13,IL,3,278
13,IL,1,279
13,IL,3,280
13,IL,3,281
13,IL,5,282
13,IL,4,283
13,IL,4,284
13,IL,4,285
13,IL,4,286
13,IL,4,288
13,IL,3,289
13,IL,3,290
13,IL,4,291
13,IL,2,292
13,IL,3,293
13,IL,4,294
13,IL,4,295
13,IL,4,297
13,IL,4,298
13,IL,3,299
13,IL,4,300
13,IL,3,301
13,IL,5,302
13,IL,4,303
13,IL,4,304
13,IL,4,305
13,IL,4,306
13,IL,4,307
13,IL,2,308
13,IL,5,310
13,IL,4,311
13,IL,3,312
13,IL,4,313
13,IL,5,315
13,IL,5,316
13,IL,4,317
13,IL,5,318
13,IL,3,319
13,IL,3,321
13,IL,3,322
13,IL,4,323
13,IL,5,324
13,IL,3,326
13,IL,3,327
13,IL,4,328
13,IL,2,329
13,IL,2,330
13,IL,4,331
13,IL,4,332
13,IL,5,333
13,IL,4,334
13,IL,1,335
13,IL,3,336
13,IL,1,338
13,IL,3,339
13,IL,4,340
13,IL,1,342
13,IL,5,343
13,IL,4,344
13,IL,4,345
13,IL,4,346
13,IL,3,347
13,IL,2,348
13,IL,1,349
13,IL,1,350
13,IL,3,352
13,IL,3,354
13,IL,4,355
13,IL,3,356
13,IL,4,357
13,IL,3,359
13,IL,5,361
13,IL,1,362
13,IL,4,363
13,IL,2,364
13,IL,4,367
13,IL,2,368
13,IL,3,369
13,IL,5,371
13,IL,3,372
13,IL,4,373
13,IL,3,376
13,IL,4,378
13,IL,3,379
13,IL,4,380
13,IL,4,381
13,IL,5,382
13,IL,2,383
13,IL,4,384
13,IL,4,385
13,IL,3,386
13,IL,3,387
13,IL,3,391
13,IL,4,392
13,IL,3,393
13,IL,2,395
13,IL,3,396
13,IL,3,398
13,IL,5,399
13,IL,3,401
13,IL,3,402
13,IL,4,403
13,IL,3,404
13,IL,3,405
13,IL,3,406
13,IL,2,407
13,IL,4,408
13,IL,4,409
13,IL,3,410
13,IL,2,411
13,IL,2,412
13,IL,3,413
13,IL,3,416
13,IL,3,418
13,IL,4,419
13,IL,3,420
13,IL,4,421
13,IL,4,423
13,IL,1,424
13,IL,4,425
13,IL,4,426
13,IL,4,427
13,IL,4,428
13,IL,4,429
13,IL,5,430
13,IL,3,431
13,IL,3,432
13,IL,4,433
13,IL,4,435
13,IL,4,441
13,IL,4,443
13,IL,4,444
13,IL,4,447
13,IL,4,449
13,IL,3,450
13,IL,3,451
13,IL,4,452
13,IL,4,455
13,IL,2,456
13,IL,4,459
13,IL,4,462
13,IL,4,465
13,IL,4,466
13,IL,3,469
13,IL,4,470
13,IL,4,471
13,IL,5,472
13,IL,4,473
13,IL,4,474
13,IL,4,475
13,IL,3,476
13,IL,4,477
13,IL,4,479
13,IL,5,480
13,IL,4,481
13,IL,4,482
13,IL,4,483
13,IL,5,484
13,IL,5,485
13,IL,5,486
13,IL,5,487
13,IL,5,489
13,IL,5,490
13,IL,4,491
13,IL,4,492
13,IL,3,494
13,IL,3,495
13,IL,5,496
13,IL,5,498
13,IL,4,499
13,IL,5,500
13,IL,3,501
13,IL,4,502
13,IL,3,503
13,IL,4,504
13,IL,5,505
13,IL,4,507
13,IL,3,508
13,IL,4,509
13,IL,4,510
13,IL,4,511
13,IL,4,512
13,IL,5,513
13,IL,4,514
13,IL,4,515
13,IL,3,516
13,IL,4,517
13,IL,5,519
13,IL,5,520
13,IL,3,521
13,IL,4,523
13,IL,4,524
13,IL,5,525
13,IL,3,526
13,IL,4,527
13,IL,4,528
13,IL,5,530
13,IL,4,531
13,IL,4,532
13,IL,4,533
13,IL,5,535
13,IL,3,538
13,IL,3,539
13,IL,3,541
13,IL,3,542
13,IL,2,544
13,IL,4,546
13,IL,4,547
13,IL,4,550
13,IL,3,552
13,IL,5,553
13,IL,4,554
13,IL,3,559
13,IL,1,561
13,IL,4,562
13,IL,4,566
13,IL,5,567
13,IL,4,568
13,IL,3,569
13,IL,2,570
13,IL,3,572
13,IL,3,575
13,IL,3,576
13,IL,1,577
13,IL,3,578
13,IL,3,580
13,IL,3,581
13,IL,4,582
13,IL,3,583
13,IL,4,584
13,IL,2,585
13,IL,4,587
13,IL,4,588
13,IL,4,591
13,IL,4,595
13,IL,3,596
13,IL,3,597
13,IL,5,603
13,IL,4,604
13,IL,3,606
13,IL,4,607
13,IL,3,610
13,IL,4,612
13,IL,4,613
13,IL,4,615
13,IL,5,616
13,IL,2,618
13,IL,4,619
13,IL,2,620
13,IL,3,623
13,IL,4,625
13,IL,3,627
13,IL,3,628
13,IL,3,629
13,IL,4,630
13,IL,2,631
13,IL,5,632
13,IL,4,633
13,IL,3,634
13,IL,4,636
13,IL,5,638
13,IL,4,639
13,IL,3,642
13,IL,4,647
13,IL,5,648
13,IL,1,650
13,IL,5,651
13,IL,5,652
13,IL,3,653
13,IL,4,654
13,IL,4,655
13,IL,4,656
13,IL,4,657
13,IL,3,658
13,IL,4,659
13,IL,3,660
13,IL,4,661
13,IL,3,663
13,IL,3,665
13,IL,4,672
13,IL,4,673
13,IL,4,675
13,IL,5,676
13,IL,3,678
13,IL,3,679
13,IL,3,682
13,IL,1,683
13,IL,3,684
13,IL,4,685
13,IL,3,686
13,IL,3,687
13,IL,3,690
13,IL,4,691
13,IL,4,692
13,IL,4,693
13,IL,4,694
13,IL,3,696
13,IL,4,697
13,IL,4,699
13,IL,4,702
13,IL,4,705
13,IL,5,709
13,IL,3,710
13,IL,1,715
13,IL,5,716
13,IL,3,717
13,IL,4,719
13,IL,2,720
13,IL,4,721
13,IL,4,724
13,IL,4,726
13,IL,2,728
13,IL,4,729
13,IL,4,731
13,IL,4,732
13,IL,3,735
13,IL,2,737
13,IL,3,738
13,IL,3,739
13,IL,5,741
13,IL,4,742
13,IL,2,743
13,IL,5,744
13,IL,4,746
13,IL,4,747
13,IL,3,748
13,IL,2,749
13,IL,3,750
13,IL,3,751
13,IL,5,752
13,IL,3,754
13,IL,3,755
13,IL,3,756
13,IL,2,758
13,IL,3,761
13,IL,3,762
13,IL,4,763
13,IL,2,764
13,IL,2,765
13,IL,4,769
13,IL,2,770
13,IL,2,771
13,IL,4,772
13,IL,5,778
13,IL,3,779
13,IL,3,781
13,IL,3,785
13,IL,5,789
13,IL,3,790
13,IL,4,792
13,IL,3,794
13,IL,4,797
13,IL,2,798
13,IL,2,802
13,IL,2,809
13,IL,2,810
13,IL,3,813
13,IL,4,815
13,IL,4,816
13,IL,2,820
13,IL,3,823
13,IL,3,824
13,IL,4,825
13,IL,2,826
13,IL,2,827
13,IL,2,831
13,IL,3,833
13,IL,1,834
13,IL,5,837
13,IL,3,838
13,IL,4,840
13,IL,2,841
13,IL,4,845
13,IL,4,846
13,IL,4,847
13,IL,3,849
13,IL,5,853
13,IL,3,855
13,IL,3,862
13,IL,5,863
13,IL,4,864
13,IL,4,866
13,IL,3,869
13,IL,3,871
13,IL,2,872
13,IL,2,873
13,IL,3,874
13,IL,1,875
13,IL,2,876
13,IL,1,877
13,IL,3,879
13,IL,1,880
13,IL,4,882
13,IL,1,885
13,IL,3,886
13,IL,4,887
13,IL,3,892
13,IL,5,895
13,IL,1,898
13,IL,3,900
13,IL,1,901
13,IL,5,902
13,IL,3,903
13,IL,4,906
13,IL,1,908
13,IL,3,909
13,IL,2,910
13,IL,3,912
13,IL,2,914
13,IL,4,919
13,IL,4,920
13,IL,5,921
13,IL,4,922
13,IL,5,923
13,IL,3,924
13,IL,4,925
13,IL,3,926
13,IL,4,928
13,IL,3,930
13,IL,1,931
13,IL,2,932
13,IL,3,934
13,IL,5,937
13,IL,3,939
13,IL,1,941
13,IL,5,943
13,IL,2,944
13,IL,4,946
13,IL,3,947
13,IL,3,950
13,IL,3,951
13,IL,5,952
13,IL,1,956
13,IL,4,959
13,IL,4,966
13,IL,4,968
13,IL,4,969
13,IL,4,974
13,IL,1,981
13,IL,4,984
13,IL,4,985
13,IL,2,986
13,IL,2,988
13,IL,2,990
13,IL,3,993
13,IL,4,1005
13,IL,4,1007
13,IL,3,1010
13,IL,4,1012
13,IL,2,1013
13,IL,3,1014
13,IL,4,1016
13,IL,4,1020
13,IL,5,1021
13,IL,2,1022
13,IL,4,1023
13,IL,3,1024
13,IL,4,1028
13,IL,3,1035
13,IL,2,1036
13,IL,1,1038
13,IL,4,1039
13,IL,3,1040
13,IL,1,1044
13,IL,3,1047
13,IL,3,1048
13,IL,2,1052
13,IL,3,1053
13,IL,3,1054
13,IL,2,1055
13,IL,3,1056
13,IL,3,1057
13,IL,2,1059
13,IL,5,1060
13,IL,4,1062
13,IL,5,1065
13,IL,5,1067
13,IL,4,1073
13,IL,3,1074
13,IL,1,1089
13,IL,3,1090
13,IL,3,1091
13,IL,3,1092
13,IL,5,1093
13,IL,4,1095
13,IL,4,1098
13,IL,5,1099
13,IL,4,1101
13,IL,1,1105
13,IL,2,1109
13,IL,4,1112
13,IL,4,1115
13,IL,5,1117
13,IL,4,1127
13,IL,3,1135
13,IL,3,1137
13,IL,2,1139
13,IL,2,1141
13,IL,1,1142
13,IL,3,1154
13,IL,4,1160
13,IL,4,1161
13,IL,3,1171
13,IL,3,1188
13,IL,3,1215
13,IL,4,1217
13,IL,3,1218
13,IL,3,1220
13,IL,3,1222
13,IL,3,1228
13,IL,1,1230
13,IL,1,1232
13,IL,3,1234
13,IL,4,1237
13,IL,3,1239
13,IL,4,1243
13,IL,3,1244
13,IL,4,1258
13,IL,1,1280
13,IL,3,1282
13,IL,4,1283
13,IL,4,1294
13,IL,3,1296
13,IL,3,1303
13,IL,1,1313
13,IL,3,1315
13,IL,4,1372
13,IL,4,1395
13,IL,3,1400
13,IL,4,1401
13,IL,4,1402
13,IL,4,1403
13,IL,5,1404
13,IL,2,1411
13,IL,4,1431
13,IL,2,1434
13,IL,1,1491
13,IL,5,1537
13,IL,3,1556
13,IL,1,1597
13,IL,2,1607
13,IL,1,1678
13,IL,3,1679
13,IL,2,1680
14,IN,5,1
14,IN,4,2
14,IN,4,4
14,IN,3,5
14,IN,3,7
14,IN,4,8
14,IN,3,9
14,IN,5,11
14,IN,5,12
14,IN,2,13
14,IN,4,14
14,IN,4,15
14,IN,4,22
14,IN,5,23
14,IN,3,24
14,IN,4,25
14,IN,1,26
14,IN,4,28
14,IN,5,29
14,IN,4,30
14,IN,5,32
14,IN,3,33
14,IN,2,36
14,IN,3,38
14,IN,5,41
14,IN,5,42
14,IN,5,47
14,IN,3,50
14,IN,3,52
14,IN,2,53
14,IN,4,54
14,IN,4,55
14,IN,3,56
14,IN,3,58
14,IN,3,62
14,IN,5,64
14,IN,4,65
14,IN,5,66
14,IN,4,67
14,IN,4,68
14,IN,4,69
14,IN,3,70
14,IN,5,71
14,IN,2,72
14,IN,4,73
14,IN,2,76
14,IN,4,78
14,IN,4,79
14,IN,5,81
14,IN,4,83
14,IN,5,85
14,IN,5,88
14,IN,5,89
14,IN,2,90
14,IN,4,91
14,IN,3,92
14,IN,3,93
14,IN,4,94
14,IN,5,95
14,IN,5,96
14,IN,4,98
14,IN,4,99
14,IN,4,100
14,IN,4,105
14,IN,2,106
14,IN,2,108
14,IN,4,109
14,IN,3,111
14,IN,5,117
14,IN,3,118
14,IN,3,120
14,IN,3,121
14,IN,2,122
14,IN,3,123
14,IN,3,124
14,IN,5,125
14,IN,4,126
14,IN,5,127
14,IN,3,128
14,IN,3,129
14,IN,4,132
14,IN,5,134
14,IN,4,135
14,IN,5,138
14,IN,5,143
14,IN,4,144
14,IN,4,147
14,IN,4,150
14,IN,4,151
14,IN,2,152
14,IN,3,153
14,IN,5,154
14,IN,5,155
14,IN,4,156
14,IN,2,157
14,IN,3,158
14,IN,2,159
14,IN,5,160
14,IN,3,161
14,IN,3,163
14,IN,2,164
14,IN,5,168
14,IN,5,169
14,IN,5,170
14,IN,2,172
14,IN,3,173
14,IN,4,174
14,IN,5,175
14,IN,3,176
14,IN,5,177
14,IN,4,178
14,IN,5,179
14,IN,5,180
14,IN,3,181
14,IN,5,182
14,IN,5,183
14,IN,4,184
14,IN,5,185
14,IN,3,186
14,IN,4,187
14,IN,4,188
14,IN,5,189
14,IN,4,190
14,IN,4,191
14,IN,5,192
14,IN,3,194
14,IN,5,195
14,IN,3,196
14,IN,4,197
14,IN,4,198
14,IN,4,199
14,IN,4,200
14,IN,4,201
14,IN,5,202
14,IN,5,203
14,IN,4,204
14,IN,4,205
14,IN,4,206
14,IN,3,208
14,IN,5,209
14,IN,5,210
14,IN,4,211
14,IN,5,214
14,IN,4,215
14,IN,3,216
14,IN,2,217
14,IN,4,218
14,IN,4,219
14,IN,3,220
14,IN,5,222
14,IN,4,223
14,IN,4,225
14,IN,4,226
14,IN,2,227
14,IN,1,230
14,IN,5,231
14,IN,3,233
14,IN,3,234
14,IN,3,235
14,IN,4,237
14,IN,3,238
14,IN,5,239
14,IN,4,240
14,IN,5,246
14,IN,3,249
14,IN,3,250
14,IN,1,252
14,IN,3,255
14,IN,5,257
14,IN,4,258
14,IN,2,259
14,IN,2,261
14,IN,3,262
14,IN,2,264
14,IN,1,267
14,IN,4,268
14,IN,4,269
14,IN,5,271
14,IN,4,273
14,IN,4,274
14,IN,4,275
14,IN,1,276
14,IN,5,278
14,IN,3,280
14,IN,3,281
14,IN,5,282
14,IN,4,283
14,IN,3,284
14,IN,4,286
14,IN,3,288
14,IN,2,289
14,IN,4,291
14,IN,4,293
14,IN,5,294
14,IN,4,295
14,IN,5,298
14,IN,5,300
14,IN,3,301
14,IN,4,302
14,IN,4,304
14,IN,5,313
14,IN,5,315
14,IN,5,318
14,IN,3,319
14,IN,4,320
14,IN,3,321
14,IN,4,322
14,IN,3,323
14,IN,3,324
14,IN,3,325
14,IN,4,327
14,IN,3,328
14,IN,5,332
14,IN,3,336
14,IN,5,338
14,IN,5,340
14,IN,5,342
14,IN,4,344
14,IN,5,346
14,IN,3,347
14,IN,4,354
14,IN,4,357
14,IN,3,365
14,IN,4,366
14,IN,4,367
14,IN,3,369
14,IN,3,373
14,IN,3,377
14,IN,4,378
14,IN,3,379
14,IN,4,381
14,IN,4,382
14,IN,3,384
14,IN,4,385
14,IN,3,391
14,IN,4,393
14,IN,2,395
14,IN,3,396
14,IN,3,399
14,IN,3,401
14,IN,4,402
14,IN,1,403
14,IN,4,405
14,IN,3,406
14,IN,5,408
14,IN,4,409
14,IN,4,410
14,IN,3,411
14,IN,3,412
14,IN,4,417
14,IN,5,418
14,IN,4,419
14,IN,4,423
14,IN,3,427
14,IN,4,428
14,IN,3,429
14,IN,4,430
14,IN,2,431
14,IN,4,432
14,IN,3,433
14,IN,3,434
14,IN,2,435
14,IN,2,436
14,IN,1,441
14,IN,3,443
14,IN,3,444
14,IN,4,445
14,IN,5,447
14,IN,3,448
14,IN,2,449
14,IN,1,451
14,IN,1,452
14,IN,3,455
14,IN,1,458
14,IN,2,460
14,IN,4,461
14,IN,2,467
14,IN,4,468
14,IN,3,470
14,IN,3,472
14,IN,2,473
14,IN,5,474
14,IN,3,475
14,IN,5,476
14,IN,3,477
14,IN,4,479
14,IN,5,483
14,IN,4,485
14,IN,5,488
14,IN,4,489
14,IN,4,494
14,IN,4,496
14,IN,4,498
14,IN,2,499
14,IN,4,501
14,IN,4,502
14,IN,4,504
14,IN,2,506
14,IN,4,508
14,IN,4,511
14,IN,4,512
14,IN,5,513
14,IN,4,514
14,IN,4,515
14,IN,2,517
14,IN,3,518
14,IN,4,521
14,IN,2,522
14,IN,3,523
14,IN,4,525
14,IN,4,526
14,IN,5,528
14,IN,4,535
14,IN,2,540
14,IN,4,542
14,IN,1,544
14,IN,3,546
14,IN,3,550
14,IN,3,552
14,IN,4,558
14,IN,4,562
14,IN,4,566
14,IN,5,568
14,IN,1,573
14,IN,3,576
14,IN,1,577
14,IN,3,578
14,IN,5,580
14,IN,1,581
14,IN,2,585
14,IN,5,588
14,IN,5,589
14,IN,4,591
14,IN,3,595
14,IN,4,596
14,IN,3,597
14,IN,5,603
14,IN,4,609
14,IN,2,614
14,IN,5,616
14,IN,3,619
14,IN,3,620
14,IN,5,623
14,IN,4,627
14,IN,5,628
14,IN,3,636
14,IN,3,640
14,IN,4,641
14,IN,3,642
14,IN,3,645
14,IN,5,646
14,IN,4,647
14,IN,3,649
14,IN,4,653
14,IN,5,654
